root,f_name,f_number,zp,mw_corr,mw_ebv,nobj,e10,e50,e90
cweb-20250607-grizli-v7.5-fix,f182m_tot_1,370,0.8991,1.0066,0.016,15928,2.669,3.891,6.516
cweb-20250607-grizli-v7.5-fix,f210m_tot_1,371,0.903,1.0055,0.016,15934,2.943,4.259,7.147
cweb-20250607-grizli-v7.5-fix,f277w_tot_1,375,1.0,1.0038,0.016,639178,1.814,6.548,14.098
cweb-20250607-grizli-v7.5-fix,f356w_tot_1,376,1.0644,1.0007,0.016,600379,1.383,4.974,10.256
cweb-20250607-grizli-v7.5-fix,f444w_tot_1,377,1.1589,1.0,0.016,638925,2.38,8.143,16.36
cweb-20250607-grizli-v7.5-fix,f250m_tot_1,379,0.9628,1.0043,0.016,19397,3.719,5.54,25.747
cweb-20250607-grizli-v7.5-fix,f335m_tot_1,381,1.0674,1.0013,0.016,46716,2.626,6.13,14.954
cweb-20250607-grizli-v7.5-fix,f360m_tot_1,382,1.0779,1.0,0.016,8743,8.682,11.898,26.083
cweb-20250607-grizli-v7.5-fix,f410m_tot_1,383,1.1104,1.0,0.016,193817,3.054,6.381,14.345
cweb-20250607-grizli-v7.5-fix,f480m_tot_1,386,1.1468,1.0,0.016,12971,5.91,7.81,12.746
cweb-20250607-grizli-v7.5-fix,f770w_tot_1,396,1.6045,1.0,0.016,207768,15.914,42.989,283.486
cweb-20250607-grizli-v7.5-fix,f1000w_tot_1,397,1.8106,1.0,0.016,124151,70.266,139.547,643.151
cweb-20250607-grizli-v7.5-fix,f1800w_tot_1,401,3.2931,1.0,0.016,82505,100.868,283.501,1580.981
cweb-20250607-grizli-v7.5-fix,f2100w_tot_1,402,4.2406,1.0,0.016,181186,144.295,209.391,673.869
cweb-3.3-grizli-v7.5-fix,f105w_tot_1,202,0.9448,1.0159,0.016,15775,9.638,16.556,28.464
cweb-3.3-grizli-v7.5-fix,f125w_tot_1,203,0.9564,1.0119,0.016,50042,6.727,16.592,25.795
cweb-3.3-grizli-v7.5-fix,f140w_tot_1,204,0.9748,1.01,0.016,43516,12.065,29.878,48.44
cweb-3.3-grizli-v7.5-fix,f160w_tot_1,205,0.9883,1.0084,0.016,88026,9.465,19.404,253.673
cweb-3.3-grizli-v7.5-fix,f606wu_tot_1,214,0.9236,1.0421,0.016,7913,6.225,9.433,14.386
cweb-3.3-grizli-v7.5-fix,f435w_tot_1,233,1.0634,1.062,0.016,34353,3.633,6.136,10.084
cweb-3.3-grizli-v7.5-fix,f475w_tot_1,234,0.9858,1.0559,0.016,78066,10.03,16.12,24.401
cweb-3.3-grizli-v7.5-fix,f606w_tot_1,236,0.9001,1.0419,0.016,86837,5.161,8.071,13.293
cweb-3.3-grizli-v7.5-fix,f814w_tot_1,239,0.8339,1.0254,0.016,89275,6.159,9.494,16.373
cweb-3.3-grizli-v7.5-fix,f850lp_tot_1,240,0.8564,1.0207,0.016,17420,21.565,36.215,53.751
cweb-3.3-grizli-v7.5-fix,f110w_tot_1,241,0.9376,1.0141,0.016,2432,9.413,12.083,22.937
cweb-3.3-grizli-v7.5-fix,f070w_tot_1,362,0.9568,1.0316,0.016,4292,2.769,4.662,8.948
cweb-3.3-grizli-v7.5-fix,f090w_tot_1,363,0.8781,1.0208,0.016,59609,2.303,4.543,12.416
cweb-3.3-grizli-v7.5-fix,f115w_tot_1,364,0.8458,1.0136,0.016,89196,2.03,4.872,12.945
cweb-3.3-grizli-v7.5-fix,f150w_tot_1,365,0.8522,1.0088,0.016,88891,1.322,4.533,16.595
cweb-3.3-grizli-v7.5-fix,f200w_tot_1,366,0.8904,1.0058,0.016,86844,1.024,3.168,7.96
cweb-3.3-grizli-v7.5-fix,f140m_tot_1,368,0.8399,1.0097,0.016,1675,4.371,5.519,9.54
cweb-3.3-grizli-v7.5-fix,f182m_tot_1,370,0.8968,1.0064,0.016,1675,3.245,4.113,7.356
cweb-3.3-grizli-v7.5-fix,f210m_tot_1,371,0.9004,1.0053,0.016,1676,3.546,4.532,8.118
cweb-3.3-grizli-v7.5-fix,f277w_tot_1,375,1.0,1.0037,0.016,89125,0.905,2.56,9.025
cweb-3.3-grizli-v7.5-fix,f356w_tot_1,376,1.0579,1.0007,0.016,87114,0.744,2.177,6.598
cweb-3.3-grizli-v7.5-fix,f444w_tot_1,377,1.1519,1.0,0.016,89013,1.223,3.329,11.313
cweb-3.3-grizli-v7.5-fix,f250m_tot_1,379,0.9673,1.0042,0.016,8033,4.427,18.5,34.276
cweb-3.3-grizli-v7.5-fix,f335m_tot_1,381,1.0761,1.0013,0.016,8030,2.845,13.045,22.635
cweb-3.3-grizli-v7.5-fix,f410m_tot_1,383,1.1017,1.0,0.016,46883,3.083,6.792,14.135
cweb-3.3-grizli-v7.5-fix,f480m_tot_1,386,1.1271,1.0,0.016,1610,6.645,8.411,13.862
cweb-3.3-grizli-v7.5-fix,f770w_tot_1,396,1.6169,1.0,0.016,49065,12.534,32.811,253.99
cweb-3.3-grizli-v7.5-fix,f1000w_tot_1,397,1.7778,1.0,0.016,17030,67.029,143.536,719.858
cweb-3.3-grizli-v7.5-fix,f1800w_tot_1,401,3.2613,1.0,0.016,27956,103.934,305.584,1752.89
cweb-3.3-grizli-v7.5-fix,f2100w_tot_1,402,4.17,1.0,0.016,26587,131.638,209.966,722.412
gdn-grizli-v7.4-fix,f105w_tot_1,202,0.8533,1.0106,0.011,81114,5.112,7.359,20.95
gdn-grizli-v7.4-fix,f125w_tot_1,203,0.8641,1.0079,0.011,85755,4.742,7.009,17.259
gdn-grizli-v7.4-fix,f140w_tot_1,204,0.8859,1.0066,0.011,71733,9.057,25.07,39.002
gdn-grizli-v7.4-fix,f160w_tot_1,205,0.8946,1.0056,0.011,85751,5.773,8.416,17.842
gdn-grizli-v7.4-fix,f435w_tot_1,233,0.9302,1.0408,0.011,90230,2.379,3.691,7.126
gdn-grizli-v7.4-fix,f606w_tot_1,236,0.8271,1.0276,0.011,88093,3.417,4.736,8.31
gdn-grizli-v7.4-fix,f775w_tot_1,238,0.7769,1.018,0.011,90958,3.527,5.553,10.479
gdn-grizli-v7.4-fix,f814w_tot_1,239,0.7682,1.0168,0.011,93167,2.411,3.62,6.957
gdn-grizli-v7.4-fix,f850lp_tot_1,240,0.7786,1.0137,0.011,90233,5.578,8.149,14.431
gdn-grizli-v7.4-fix,f110w_tot_1,241,0.8946,1.0093,0.011,4117,10.083,13.028,19.912
gdn-grizli-v7.4-fix,f070w_tot_1,362,0.8425,1.0209,0.011,15714,2.831,4.018,6.434
gdn-grizli-v7.4-fix,f090w_tot_1,363,0.7987,1.0138,0.011,82443,1.418,2.914,6.993
gdn-grizli-v7.4-fix,f115w_tot_1,364,0.7563,1.009,0.011,84732,1.455,2.579,6.498
gdn-grizli-v7.4-fix,f150w_tot_1,365,0.7638,1.0058,0.011,76857,1.751,2.974,6.713
gdn-grizli-v7.4-fix,f200w_tot_1,366,0.7977,1.0038,0.011,73369,1.199,2.391,5.698
gdn-grizli-v7.4-fix,f150w2-f162m_tot_1,369,0.7744,1.0051,0.011,4897,3.456,4.701,8.42
gdn-grizli-v7.4-fix,f182m_tot_1,370,0.8043,1.0042,0.011,60458,2.878,4.537,9.32
gdn-grizli-v7.4-fix,f210m_tot_1,371,0.8148,1.0035,0.011,52998,3.567,5.877,11.217
gdn-grizli-v7.4-fix,f277w_tot_1,375,0.8916,1.0025,0.011,70976,1.133,1.936,4.455
gdn-grizli-v7.4-fix,f356w_tot_1,376,0.9398,1.0005,0.011,85661,1.048,1.819,4.824
gdn-grizli-v7.4-fix,f444w_tot_1,377,1.0,1.0,0.011,89234,1.271,2.378,6.943
gdn-grizli-v7.4-fix,f300m_tot_1,380,0.8998,1.0022,0.011,5009,2.121,2.937,5.925
gdn-grizli-v7.4-fix,f335m_tot_1,381,0.9452,1.0008,0.011,62456,1.667,2.783,5.928
gdn-grizli-v7.4-fix,f410m_tot_1,383,0.9772,1.0,0.011,70343,1.885,3.186,6.809
gdn-grizli-v7.4-fix,f430m_tot_1,384,1.0195,1.0,0.011,5011,4.312,5.824,10.301
gdn-grizli-v7.4-fix,f460m_tot_1,385,0.9956,1.0,0.011,5026,6.21,8.403,14.329
gdn-grizli-v7.4-fix,f770w_tot_1,396,1.421,1.0,0.011,3487,9.173,13.221,47.958
gdn-grizli-v7.4-fix,f1280w_tot_1,399,1.8931,1.0,0.011,3427,24.403,36.712,133.992
primer-cosmos-east-grizli-v7.4-fix,f105w_tot_1,202,0.9452,1.0144,0.014,8688,12.246,17.023,33.082
primer-cosmos-east-grizli-v7.4-fix,f125w_tot_1,203,0.9527,1.0108,0.014,69522,12.895,18.201,27.605
primer-cosmos-east-grizli-v7.4-fix,f140w_tot_1,204,0.9655,1.009,0.014,54206,19.747,32.611,49.412
primer-cosmos-east-grizli-v7.4-fix,f160w_tot_1,205,0.9877,1.0076,0.014,86351,12.533,17.056,205.002
primer-cosmos-east-grizli-v7.4-fix,f606wu_tot_1,214,0.911,1.038,0.014,3099,7.435,9.543,14.509
primer-cosmos-east-grizli-v7.4-fix,f435w_tot_1,233,1.0562,1.056,0.014,57942,3.533,6.767,10.855
primer-cosmos-east-grizli-v7.4-fix,f475w_tot_1,234,0.9781,1.0505,0.014,25373,12.294,16.584,25.711
primer-cosmos-east-grizli-v7.4-fix,f606w_tot_1,236,0.8929,1.0378,0.014,78385,6.035,8.914,15.9
primer-cosmos-east-grizli-v7.4-fix,f814w_tot_1,239,0.8331,1.023,0.014,87416,6.708,9.324,16.785
primer-cosmos-east-grizli-v7.4-fix,f850lp_tot_1,240,0.8463,1.0187,0.014,676,27.705,36.059,53.333
primer-cosmos-east-grizli-v7.4-fix,f110w_tot_1,241,1.0,1.0127,0.014,217,22.082,26.939,53.275
primer-cosmos-east-grizli-v7.4-fix,f090w_tot_1,363,0.88,1.0188,0.014,65381,4.411,7.243,14.585
primer-cosmos-east-grizli-v7.4-fix,f115w_tot_1,364,0.8401,1.0123,0.014,87360,3.854,6.985,21.082
primer-cosmos-east-grizli-v7.4-fix,f150w_tot_1,365,0.8512,1.0079,0.014,87231,2.711,5.701,16.75
primer-cosmos-east-grizli-v7.4-fix,f200w_tot_1,366,0.8912,1.0052,0.014,67567,2.114,3.97,9.035
primer-cosmos-east-grizli-v7.4-fix,f277w_tot_1,375,1.0,1.0034,0.014,87187,1.904,3.619,10.116
primer-cosmos-east-grizli-v7.4-fix,f356w_tot_1,376,1.0618,1.0006,0.014,67781,1.735,2.958,6.862
primer-cosmos-east-grizli-v7.4-fix,f444w_tot_1,377,1.1508,1.0,0.014,87076,2.149,4.291,11.566
primer-cosmos-east-grizli-v7.4-fix,f250m_tot_1,379,0.9738,1.0038,0.014,6778,12.704,19.853,35.359
primer-cosmos-east-grizli-v7.4-fix,f335m_tot_1,381,1.0743,1.0012,0.014,6772,10.597,14.022,24.413
primer-cosmos-east-grizli-v7.4-fix,f410m_tot_1,383,1.1036,1.0,0.014,66042,3.732,6.095,13.115
primer-cosmos-east-grizli-v7.4-fix,f770w_tot_1,396,1.6575,1.0,0.014,49342,18.526,41.244,300.714
primer-cosmos-east-grizli-v7.4-fix,f1800w_tot_1,401,3.2526,1.0,0.014,31516,97.238,218.102,834.477
primer-cosmos-west-grizli-v7.4-fix,f105w_tot_1,202,0.9428,1.0156,0.015,18014,11.581,16.608,29.814
primer-cosmos-west-grizli-v7.4-fix,f125w_tot_1,203,0.958,1.0117,0.015,83794,10.109,17.891,27.693
primer-cosmos-west-grizli-v7.4-fix,f140w_tot_1,204,0.9712,1.0098,0.015,72115,14.417,31.486,49.593
primer-cosmos-west-grizli-v7.4-fix,f160w_tot_1,205,0.99,1.0082,0.015,112260,10.944,17.787,214.643
primer-cosmos-west-grizli-v7.4-fix,f606wu_tot_1,214,0.921,1.0413,0.015,6041,6.777,9.515,14.755
primer-cosmos-west-grizli-v7.4-fix,f435w_tot_1,233,1.0529,1.0608,0.015,52950,3.232,6.325,10.9
primer-cosmos-west-grizli-v7.4-fix,f475w_tot_1,234,0.9783,1.0548,0.015,56793,10.122,16.21,25.106
primer-cosmos-west-grizli-v7.4-fix,f606w_tot_1,236,0.8916,1.041,0.015,98292,5.501,8.821,16.652
primer-cosmos-west-grizli-v7.4-fix,f814w_tot_1,239,0.8344,1.0249,0.015,113853,6.205,9.715,20.621
primer-cosmos-west-grizli-v7.4-fix,f850lp_tot_1,240,0.8522,1.0203,0.015,11646,24.359,36.631,54.897
primer-cosmos-west-grizli-v7.4-fix,f090w_tot_1,363,0.8822,1.0204,0.015,82981,2.854,5.537,13.82
primer-cosmos-west-grizli-v7.4-fix,f115w_tot_1,364,0.8411,1.0133,0.015,113795,2.389,5.81,17.85
primer-cosmos-west-grizli-v7.4-fix,f150w_tot_1,365,0.8524,1.0086,0.015,113564,1.507,4.926,16.611
primer-cosmos-west-grizli-v7.4-fix,f200w_tot_1,366,0.8888,1.0057,0.015,98770,1.177,3.734,8.998
primer-cosmos-west-grizli-v7.4-fix,f277w_tot_1,375,1.0,1.0036,0.015,113397,1.083,2.929,9.688
primer-cosmos-west-grizli-v7.4-fix,f356w_tot_1,376,1.0597,1.0007,0.015,99741,0.865,2.523,7.034
primer-cosmos-west-grizli-v7.4-fix,f444w_tot_1,377,1.1505,1.0,0.015,113447,1.411,3.798,11.689
primer-cosmos-west-grizli-v7.4-fix,f250m_tot_1,379,0.9762,1.0041,0.015,4805,12.884,20.246,35.826
primer-cosmos-west-grizli-v7.4-fix,f335m_tot_1,381,1.0768,1.0012,0.015,4799,10.65,13.994,24.362
primer-cosmos-west-grizli-v7.4-fix,f410m_tot_1,383,1.1028,1.0,0.015,74448,3.741,6.64,14.481
primer-cosmos-west-grizli-v7.4-fix,f770w_tot_1,396,1.626,1.0,0.015,70930,12.701,26.683,223.776
primer-cosmos-west-grizli-v7.4-fix,f1000w_tot_1,397,1.6662,1.0,0.015,5159,77.643,162.918,841.533
primer-cosmos-west-grizli-v7.4-fix,f1800w_tot_1,401,3.2038,1.0,0.015,46929,99.606,211.783,705.852
primer-cosmos-west-grizli-v7.4-fix,f2100w_tot_1,402,4.0571,1.0,0.015,6811,149.147,219.011,823.429
smacs0723-grizli-v7.4-fix,f105w_tot_1,202,0.9469,1.2039,0.186,4644,8.691,13.499,34.096
smacs0723-grizli-v7.4-fix,f125w_tot_1,203,0.9644,1.1488,0.186,4236,9.863,14.916,53.44
smacs0723-grizli-v7.4-fix,f140w_tot_1,204,0.9746,1.1235,0.186,4642,8.022,12.426,40.326
smacs0723-grizli-v7.4-fix,f160w_tot_1,205,0.99,1.1033,0.186,4279,10.488,15.954,38.56
smacs0723-grizli-v7.4-fix,f435w_tot_1,233,1.1056,2.0259,0.186,6916,11.279,16.685,33.158
smacs0723-grizli-v7.4-fix,f606w_tot_1,236,0.8907,1.6141,0.186,7010,7.605,11.115,23.03
smacs0723-grizli-v7.4-fix,f814w_tot_1,239,0.828,1.3421,0.186,7011,12.435,17.786,36.45
smacs0723-grizli-v7.4-fix,f115wn_tot_1,351,0.8589,1.1725,0.186,3952,5.516,8.024,17.39
smacs0723-grizli-v7.4-fix,f200wn_tot_1,353,0.9364,1.0698,0.186,4400,5.955,9.026,19.912
smacs0723-grizli-v7.4-fix,f090w_tot_1,363,0.8745,1.2733,0.186,11827,1.785,3.045,7.72
smacs0723-grizli-v7.4-fix,f115w_tot_1,364,0.8231,1.1712,0.186,9889,1.312,2.292,10.528
smacs0723-grizli-v7.4-fix,f150w_tot_1,365,0.8504,1.1082,0.186,8838,2.118,3.186,8.427
smacs0723-grizli-v7.4-fix,f200w_tot_1,366,0.8925,1.07,0.186,8846,1.756,2.653,7.573
smacs0723-grizli-v7.4-fix,f277w_tot_1,375,1.0,1.0444,0.186,8630,1.296,1.954,5.986
smacs0723-grizli-v7.4-fix,f356w_tot_1,376,1.0783,1.008,0.186,8642,1.3,1.959,5.857
smacs0723-grizli-v7.4-fix,f444w_tot_1,377,1.1692,1.0,0.186,13158,1.113,2.144,7.518
smacs0723-grizli-v7.4-fix,f770w_tot_1,396,1.7232,1.0,0.186,2357,8.704,14.344,50.661
smacs0723-grizli-v7.4-fix,f1000w_tot_1,397,1.9667,1.0,0.186,2312,15.304,25.586,98.904
smacs0723-grizli-v7.4-fix,f1500w_tot_1,400,3.5473,1.0,0.186,2309,27.814,46.549,171.223
smacs0723-grizli-v7.4-fix,f1800w_tot_1,401,4.1115,1.0,0.186,2299,50.774,85.673,294.318
sunrise-grizli-v7.5-fix,f105w_tot_1,202,0.9582,1.029,0.029,2967,20.079,27.518,51.685
sunrise-grizli-v7.5-fix,f125w_tot_1,203,0.9902,1.0216,0.029,2960,35.115,48.3,92.686
sunrise-grizli-v7.5-fix,f140w_tot_1,204,1.0147,1.0181,0.029,2966,29.933,41.525,76.919
sunrise-grizli-v7.5-fix,f160w_tot_1,205,1.0166,1.0153,0.029,2964,21.042,28.644,54.574
sunrise-grizli-v7.5-fix,f435w_tot_1,233,1.0665,1.1151,0.029,3820,14.54,20.487,38.523
sunrise-grizli-v7.5-fix,f475w_tot_1,234,1.025,1.1035,0.029,4115,7.215,9.802,18.498
sunrise-grizli-v7.5-fix,f606w_tot_1,236,0.906,1.077,0.029,3820,8.806,11.965,22.437
sunrise-grizli-v7.5-fix,f814w_tot_1,239,0.872,1.0465,0.029,4126,5.529,7.397,14.404
sunrise-grizli-v7.5-fix,f110w_tot_1,241,0.9696,1.0256,0.029,3153,4.148,5.767,12.581
sunrise-grizli-v7.5-fix,f090w_tot_1,363,0.8902,1.038,0.029,10718,5.177,7.886,16.362
sunrise-grizli-v7.5-fix,f115w_tot_1,364,0.8535,1.0247,0.029,10726,5.054,7.935,16.834
sunrise-grizli-v7.5-fix,f150w_tot_1,365,0.8632,1.016,0.029,7753,4.246,6.153,14.909
sunrise-grizli-v7.5-fix,f200w_tot_1,366,0.8979,1.0105,0.029,7550,4.058,5.891,14.446
sunrise-grizli-v7.5-fix,f210m_tot_1,371,0.9233,1.0096,0.029,7291,8.058,11.48,25.728
sunrise-grizli-v7.5-fix,f277w_tot_1,375,1.0,1.0067,0.029,10622,2.578,4.186,10.673
sunrise-grizli-v7.5-fix,f356w_tot_1,376,1.083,1.0012,0.029,10617,2.382,3.915,9.871
sunrise-grizli-v7.5-fix,f444w_tot_1,377,1.2025,1.0,0.029,7661,3.566,4.975,12.437
sunrise-grizli-v7.5-fix,f300m_tot_1,380,1.0281,1.006,0.029,7068,5.34,7.435,18.559
sunrise-grizli-v7.5-fix,f410m_tot_1,383,1.1571,1.0,0.029,7416,5.075,7.037,16.856
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f098m_tot_1,201,0.9377,1.0222,0.02,6134,7.144,24.163,40.241
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f105w_tot_1,202,0.9495,1.02,0.02,16709,12.146,17.077,30.257
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f125w_tot_1,203,0.9617,1.0149,0.02,98635,10.526,17.218,25.51
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f140w_tot_1,204,0.9818,1.0125,0.02,74910,18.711,29.935,44.815
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f160w_tot_1,205,0.9871,1.0105,0.02,104434,10.717,15.578,24.605
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f435w_tot_1,233,1.0615,1.0783,0.02,108491,9.667,14.179,23.005
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f606w_tot_1,236,0.8871,1.0527,0.02,114826,5.706,8.919,15.082
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f775w_tot_1,238,0.818,1.0342,0.02,3334,17.212,24.089,40.26
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f814w_tot_1,239,0.8423,1.032,0.02,121411,5.109,9.015,17.324
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f850lp_tot_1,240,0.8546,1.026,0.02,10698,23.24,34.006,56.633
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f090w_tot_1,363,0.9033,1.0262,0.02,160681,2.369,8.439,15.975
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f115w_tot_1,364,0.8564,1.017,0.02,164671,2.991,7.906,15.501
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f150w_tot_1,365,0.8598,1.011,0.02,161143,2.586,6.856,13.466
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f200w_tot_1,366,0.8942,1.0072,0.02,158309,3.467,5.954,11.59
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f140m_tot_1,368,0.8757,1.0121,0.02,90276,7.343,14.09,26.703
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f150w2-f162m_tot_1,369,0.8802,1.0096,0.02,82684,9.346,14.795,27.005
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f182m_tot_1,370,0.9109,1.008,0.02,84004,6.7,11.109,20.786
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f210m_tot_1,371,0.918,1.0067,0.02,84001,7.81,13.02,24.376
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f277w_tot_1,375,1.0,1.0046,0.02,169066,1.615,4.093,8.709
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f356w_tot_1,376,1.0681,1.0009,0.02,165304,1.551,3.946,8.398
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f444w_tot_1,377,1.1769,1.0,0.02,169753,2.141,5.686,11.576
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f250m_tot_1,379,0.9656,1.0052,0.02,86535,5.135,11.504,21.436
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f300m_tot_1,380,1.0135,1.0042,0.02,84134,5.057,8.017,15.003
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f335m_tot_1,381,1.063,1.0016,0.02,5588,2.286,3.031,5.885
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f360m_tot_1,382,1.0909,1.0,0.02,84139,4.875,7.689,14.273
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f410m_tot_1,383,1.1241,1.0,0.02,153226,5.337,8.488,16.25
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f430m_tot_1,384,1.1657,1.0,0.02,11770,9.943,13.691,23.218
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f460m_tot_1,385,1.1504,1.0,0.02,90335,12.933,20.273,36.046
uds-grizli-v8.0-minerva-v2.2-40mas-fix,f480m_tot_1,386,1.1474,1.0,0.02,5594,6.843,9.106,14.919
ulasj1342-grizli-v7.5-fix,f105w_tot_1,202,0.9422,1.0209,0.021,5928,6.857,9.524,15.177
ulasj1342-grizli-v7.5-fix,f125w_tot_1,203,0.9667,1.0156,0.021,5928,10.01,13.796,21.778
ulasj1342-grizli-v7.5-fix,f814w_tot_1,239,0.8312,1.0334,0.021,5018,3.663,4.577,7.238
ulasj1342-grizli-v7.5-fix,f090wn_tot_1,350,1.0,1.0274,0.021,0,-99.0,-99.0,-99.0
ulasj1342-grizli-v7.5-fix,f115wn_tot_1,351,1.0,1.0179,0.021,0,-99.0,-99.0,-99.0
ulasj1342-grizli-v7.5-fix,f090w_tot_1,363,0.8981,1.0274,0.021,9939,2.72,4.539,8.731
ulasj1342-grizli-v7.5-fix,f115w_tot_1,364,0.856,1.0178,0.021,9676,3.109,5.031,10.944
ulasj1342-grizli-v7.5-fix,f150w_tot_1,365,0.8564,1.0115,0.021,8650,2.899,4.329,8.337
ulasj1342-grizli-v7.5-fix,f200w_tot_1,366,0.882,1.0076,0.021,8456,1.961,3.036,6.593
ulasj1342-grizli-v7.5-fix,f210m_tot_1,371,0.8974,1.007,0.021,8430,6.771,10.143,20.045
ulasj1342-grizli-v7.5-fix,f356w_tot_1,376,1.0,1.0009,0.021,8179,2.655,3.847,8.889
ulasj1342-grizli-v7.5-fix,f250m_tot_1,379,0.9549,1.0055,0.021,5869,5.364,7.23,14.577
ulasj1342-grizli-v7.5-fix,f360m_tot_1,382,1.0312,1.0,0.021,5870,3.323,4.486,9.488
ulasj1342-grizli-v7.5-fix,f430m_tot_1,384,1.1058,1.0,0.021,9960,6.178,10.667,21.899
ulasj1342-grizli-v7.5-fix,f560w_tot_1,395,1.4432,1.0,0.021,1570,10.04,13.853,33.203
abell370-full-grizli-v7.6-fix,f105w_tot_1,202,0.9482,1.0269,0.026,18397,2.227,21.367,37.054
abell370-full-grizli-v7.6-fix,f125w_tot_1,203,0.9683,1.02,0.026,18390,3.341,20.469,35.761
abell370-full-grizli-v7.6-fix,f140w_tot_1,204,0.9874,1.0168,0.026,9682,2.983,5.752,17.506
abell370-full-grizli-v7.6-fix,f160w_tot_1,205,0.9991,1.0141,0.026,18453,2.921,23.243,42.15
abell370-full-grizli-v7.6-fix,f606wu_tot_1,214,0.9739,1.0716,0.026,5172,9.029,13.527,29.187
abell370-full-grizli-v7.6-fix,f625wu_tot_1,215,0.9323,1.0646,0.026,1107,22.974,31.866,65.294
abell370-full-grizli-v7.6-fix,f814wu_tot_1,217,0.8825,1.043,0.026,4926,27.643,43.638,87.971
abell370-full-grizli-v7.6-fix,f435w_tot_1,233,1.0651,1.1062,0.026,12807,1.952,2.738,5.392
abell370-full-grizli-v7.6-fix,f475w_tot_1,234,1.0199,1.0956,0.026,12612,3.293,5.495,11.487
abell370-full-grizli-v7.6-fix,f606w_tot_1,236,0.9232,1.0712,0.026,20978,1.969,4.092,24.005
abell370-full-grizli-v7.6-fix,f625w_tot_1,237,0.8863,1.0634,0.026,6169,14.306,20.261,41.869
abell370-full-grizli-v7.6-fix,f814w_tot_1,239,0.843,1.043,0.026,20940,1.801,3.398,25.746
abell370-full-grizli-v7.6-fix,f110w_tot_1,241,0.9719,1.0237,0.026,4234,5.643,9.242,21.196
abell370-full-grizli-v7.6-fix,f115wn_tot_1,351,0.8763,1.023,0.026,3486,2.429,3.706,9.588
abell370-full-grizli-v7.6-fix,f150wn_tot_1,352,0.8939,1.0149,0.026,3458,3.231,4.959,12.746
abell370-full-grizli-v7.6-fix,f200wn_tot_1,353,0.934,1.0097,0.026,3439,2.946,4.625,11.873
abell370-full-grizli-v7.6-fix,clearp-f430m_tot_1,360,1.3185,1.0,0.026,4348,4.617,6.393,11.876
abell370-full-grizli-v7.6-fix,clearp-f480m_tot_1,361,1.3868,1.0,0.026,3880,7.472,11.38,35.348
abell370-full-grizli-v7.6-fix,f070w_tot_1,362,0.9573,1.0535,0.026,9519,3.022,4.07,6.885
abell370-full-grizli-v7.6-fix,f090w_tot_1,363,0.8872,1.0352,0.026,18702,2.479,3.823,9.156
abell370-full-grizli-v7.6-fix,f115w_tot_1,364,0.8531,1.0228,0.026,23935,2.572,4.59,10.424
abell370-full-grizli-v7.6-fix,f150w_tot_1,365,0.8637,1.0148,0.026,27039,2.208,4.162,12.518
abell370-full-grizli-v7.6-fix,f200w_tot_1,366,0.9029,1.0097,0.026,26900,2.324,3.784,10.495
abell370-full-grizli-v7.6-fix,f140m_tot_1,368,0.8652,1.0162,0.026,9460,4.133,5.559,9.635
abell370-full-grizli-v7.6-fix,f150w2-f162m_tot_1,369,0.8718,1.0129,0.026,9465,3.931,5.286,9.266
abell370-full-grizli-v7.6-fix,f182m_tot_1,370,0.9047,1.0107,0.026,23847,2.314,3.533,12.198
abell370-full-grizli-v7.6-fix,f210m_tot_1,371,0.9201,1.0089,0.026,24477,2.627,4.118,16.682
abell370-full-grizli-v7.6-fix,f277w_tot_1,375,1.0,1.0062,0.026,27639,1.403,2.529,8.446
abell370-full-grizli-v7.6-fix,f356w_tot_1,376,1.0721,1.0011,0.026,27719,1.551,2.491,7.535
abell370-full-grizli-v7.6-fix,f444w_tot_1,377,1.1719,1.0,0.026,24461,1.921,3.215,7.335
